client,id,name,type,type_id,status,primary_email,primary_contact_name,all_emails,website,additional_notes,address_raw,address_line1,address_city,address_region,address_country,address_postal,documents_count,non_responsive_since,last_message_sent,external_codes,automations_enabled,created_at,updated_at,sync_date
"Block Real Estate Services, LLC",69fded2362446148bd849261,Unistrut Corporation,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,2171 Executive Drive,Addison,Illinois,United States,60101,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2362446148bd849264,"United Access of KC, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,9389 Natural Bridge Road,Berkeley,Missouri,United States,63134,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-07-21,2026-09-24
"Block Real Estate Services, LLC",69fded2362446148bd849267,"Planet Fitness / United PF JLM, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2362446148bd84926a,United Refrigeration Inc,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,11401 Roosevelt Boulevard,Philadelphia,Pennsylvania,United States,19154,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-08-24,2026-09-24
"Block Real Estate Services, LLC",69fded2362446148bd84926d,University of Kansas Hospital Authority,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,201 East 4th Street,Cincinnati,Ohio,United States,45202,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2362446148bd849270,"KCBR DESIGN/REMODEL / Unlimited Contracting, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,8317 Melrose Drive,Overland Park,Kansas,United States,66214,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-09-18,2026-09-24
"Block Real Estate Services, LLC",69fded2362446148bd849273,Unopenedpackman Sportscards and Collectibles LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,12755 South Mur-Len Road,Olathe,Kansas,United States,66062,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2362446148bd849276,Unum Life Insurance Company of America & Colonial Life Insurance,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,260 Forbes Avenue,Pittsburgh,Pennsylvania,United States,15222,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-07-15,2026-09-24
"Block Real Estate Services, LLC",69fded2362446148bd849279,"Vakok Asian Market, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,2124 North 83rd Street,Kansas City,Kansas,United States,66109,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd84927c,"Vape Time / AVRWL, LLC (fka Aqueous Vapor)",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,5940 Leavenworth Road,Kansas City,Kansas,United States,66104,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd84927f,Var City Maintenance LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,8255 Melrose Drive,Lenexa,Kansas,United States,66214,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-08-26,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd849282,Verizon / Cellular Sales,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd849288,Victor Caballero,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,1701 West 39th Street,Kansas City,Missouri,United States,64111,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd84928b,Vintage Stock,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-08-27,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd84928e,Vintegrity Kansas LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,8059 Flint Street,Lenexa,Kansas,United States,66214,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-08-24,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd849291,"Vision Savage Media, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,5424 Northwest Walden Drive,Kansas City,Missouri,United States,64151,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd849294,Vitas Healthcare Corporation Midwest,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,3046 Corporate Way,Miramar,Florida,United States,33025,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd849297,Vortex Industries LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-01,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd84929a,"VRC Companies, LLC (fka T2 Holdings, LLC/Redishred Kansas, Inc. dba Proshred Security)",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,3052 South 24th Street,Kansas City,Kansas,United States,66106,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-07-21,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd84929d,"Mike's Liquor / Waldo Spirits, Inc.",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,8447 Wornall Road,Kansas City,Missouri,United States,64114,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd8492a3,Warners Stellian Co Inc,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,550 Atwater Circle,Saint Paul,Minnesota,United States,55103,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd8492a6,Wayfair LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,10804 Strang Line Road,Lenexa,Kansas,United States,66215,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-09-15,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd8492a9,"Advena Living /Cornerstone Group Holdings, Inc. (sublease of Midlands Independent Review Board, LLC / WCG IRB, Inc.)",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,5000 Centregreen Way,Cary,North Carolina,United States,27513,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-08-05,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd8492ac,WellSky Corporation,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,11300 Switzer Road,Overland Park,Kansas,United States,66212,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd8492af,"Satellite Engineering / WESCO Distribution, Inc.",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,167 North Green Street,Chicago,Illinois,United States,60607,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-07-14,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd8492b2,West Shore Home LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,3 Crossgate Drive,Mechanicsburg,Pennsylvania,United States,17050,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd8492b5,Westlake Hardware 54,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd8492bb,Woodbridge Corporation,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,555 Northwest Platte Valley Drive,Riverside,Missouri,United States,64150,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd8492be,Workout Anytime,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,25949 West 142nd Court,Olathe,Kansas,United States,66061,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd8492c1,World Acceptance Corporation / World Finance,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,104 South Main Street,Greenville,South Carolina,United States,29601,,,,,69bc0d686bc195aa02a7e3ac,2026-05-08,2026-07-13,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd8492c4,"Advance Auto Store #4362 / Worldpac, Inc.",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,700 Commerce Drive,Oak Brook,Illinois,United States,60523,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd8492c7,"Worldwide Express / WWEX Franchise Holdings, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,2700 Commerce Street,Dallas,Texas,United States,75226,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-15,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd8492ca,"Galvin's Wholesale / WWMAJ Systems, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,8253 Melrose Drive,Lenexa,Kansas,United States,66214,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2462446148bd8492cd,Xpress Stop 2 LLC / World of Spirits,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,1804 Northeast Parvin Road,Kansas City,Missouri,United States,64116,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-08-18,2026-09-24
"Block Real Estate Services, LLC",69fded2562446148bd8492d0,"The Zen Den Massage / Calm Seas, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2562446148bd8492d3,Yia Yias Tattoo Parlor LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,8439 Wornall Road,Kansas City,Missouri,United States,64114,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2562446148bd8492d6,Zeller & Gmelin,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",69fded2562446148bd8492d9,ZSF USA LLC,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,21518 West 50th Terrace,Shawnee,Kansas,United States,66226,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-08,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",6a072930f523b35823695c72,Taikan Development Corporation,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-15,2026-08-13,2026-09-24
"Block Real Estate Services, LLC",6a16fbaf1814afc0f5360986,"Dr. Robert Browne, DDS",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-27,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",6a16fd4062a03ce510d12d9b,"Liberda Consulting, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,,,,,,,,,,,2026-05-27,2026-09-03,2026-09-24
"Block Real Estate Services, LLC",6a170f97efde9f2154ab7751,Vitale Realtors,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-27,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",6a170fafee5ef0b8dcf50e8a,Tom Platt Residence,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-27,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",6a170fd6da8b48075226ce37,"Page Communication, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-27,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",6a170fecda8b48075226d712,WLM Warehouse,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,,2026-05-27,2026-07-02,2026-09-24
"Block Real Estate Services, LLC",6a171003ee5ef0b8dcf522cf,"Pop! Vintage Furniture & Accessories, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-27,2026-08-24,2026-09-24
"Block Real Estate Services, LLC",6a171027da8b48075226e443,Wearhouse Vintage / Madalynn Ramirez & Lily Davis,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-27,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",6a17103e4ee870c0f8575639,"WGN & Associates, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-27,2026-09-13,2026-09-24
"Block Real Estate Services, LLC",6a17105b1814afc0f53b2a39,Computers To Go / Scott Petrak,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-27,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",6a17132fefde9f2154ac6af4,The Underground Lab / Animal Kingdom Athletics,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,,,,,,,,,,,2026-05-27,2026-07-06,2026-09-24
"Block Real Estate Services, LLC",6a174c521814afc0f550857c,"Money N Minutes / Z & H Holding, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,,,,,,,,,,,2026-05-27,2026-07-06,2026-09-24
"Block Real Estate Services, LLC",6a174c5f68ca7e99894e866e,"Party Time Liquor / LEXMI, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-27,2026-08-26,2026-09-24
"Block Real Estate Services, LLC",6a1750d2df078f8120119232,Dr. Julia Loecker Dentistry,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-27,2026-08-19,2026-09-24
"Block Real Estate Services, LLC",6a1750de402cef48fa2e24a7,Cheezsteak Company / Asma Shane,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-27,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",6a17544d68ca7e9989502900,Spurgeon Chiropractic / Dr. Ryan Spurgeon Healing Neck & Joints,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-27,2026-08-20,2026-09-24
"Block Real Estate Services, LLC",6a1757dbf2985118876d7f9a,Afrah Event Center / Astro Ventures,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-27,2026-09-14,2026-09-24
"Block Real Estate Services, LLC",6a175a7bee5ef0b8dc066236,"PropertyRate, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-27,2026-09-04,2026-09-24
"Block Real Estate Services, LLC",6a1842e4b517ae25a873e28c,"Kari's On 39th, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,,,,,,,,,,,2026-05-28,2026-07-02,2026-09-24
"Block Real Estate Services, LLC",6a1842efb517ae25a873e629,Lisa Coryell,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,,,,,,,,,,,2026-05-28,2026-08-04,2026-09-24
"Block Real Estate Services, LLC",6a1842f8e701796d85d37b7e,Myla Ruffin,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,,,,,,,,,,,2026-05-28,2026-08-04,2026-09-24
"Block Real Estate Services, LLC",6a184302bda7a44c6000696a,Anthony Falcon,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,,,,,,,,,,,2026-05-28,2026-08-04,2026-09-24
"Block Real Estate Services, LLC",6a18430bf8f612ef09496270,Angel Romero,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,,,,,,,,,,,2026-05-28,2026-08-04,2026-09-24
"Block Real Estate Services, LLC",6a1843168bbe0a0890e878d2,"Seen Productions, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,,,,,,,,,,,2026-05-28,2026-07-02,2026-09-24
"Block Real Estate Services, LLC",6a1843228bbe0a0890e87ab8,Residential - renter occupied: Taylor Hill,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,,,,,,,,,,,2026-05-28,2026-07-02,2026-09-24
"Block Real Estate Services, LLC",6a18432d8bbe0a0890e87ff9,Residential - renter occupied: John Woods,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,,,,,,,,,,,2026-05-28,2026-07-02,2026-09-24
"Block Real Estate Services, LLC",6a184f0e5a886bcac1349c23,"Veseris / ES OPCO OSE, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-28,2026-08-10,2026-09-24
"Block Real Estate Services, LLC",6a184f4af8f612ef094c4c00,PharMerica / Pharmacy Corporation of America,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-28,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",6a184fbc8bbe0a0890eb6a1d,"HD Supply Facilities Maintenance, LTD.",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,"<p>Updated entity name from Home Depot U.S.A., Inc. (fka Interline Brands, Inc.) per Amendment 4</p>",,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-28,2026-09-11,2026-09-24
"Block Real Estate Services, LLC",6a18531ae701796d85d75b3b,Voya Services Company,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,,,,,,,,,,,2026-05-28,2026-07-02,2026-09-24
"Block Real Estate Services, LLC",6a1855835a886bcac1362a47,"Sheldon Fleishman, DPM, PA",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,,,,,,,,,,,2026-05-28,2026-08-04,2026-09-24
"Block Real Estate Services, LLC",6a1857c8bda7a44c60055e47,KU Neurology  / University of Kansas Hospital Authority,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-28,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",6a1857d1b517ae25a878d29f,The University of Kansas Physicians Plastic Surgery,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-28,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",6a1857dba4bcce858bf09778,Hanger Clinic (sublease of APEX / KC Orthopaedic Institute),69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,,,,,,,,,,,2026-05-28,2026-08-04,2026-09-24
"Block Real Estate Services, LLC",6a1857e9a4bcce858bf099bb,"USA Vein Clinics (fka Vein Clinics of America, Inc.)",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-28,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",6a1858dddf417460157fddd6,"Anytime Fitness / Southside Fitness, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-28,2026-09-01,2026-09-24
"Block Real Estate Services, LLC",6a185a8317ab90e8a02c371c,Otolaryngology-Head and Neck Surgery / University of Kansas Hospital Authority,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-28,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",6a185a8e462ef1e78ea1ad25,Mid America Cardiology / University of Kansas Hospital,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-28,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",6a185a9ab517ae25a8797914,Jayhawk Primary Care / Medical Plaza Internal Medicine,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-28,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",6a185d6484a21cbe19a54e57,"Endura Services, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-28,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",6a185d785a886bcac13835bd,"Aperture Credentialing, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-28,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",6a185d8617ab90e8a02d0292,"TW Telecom of Kansas City, LLC (Roof Lease)",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-28,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",6a185e8d5a886bcac13878a0,NAPA / Genuine Parts Company,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-28,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",6a186100b517ae25a87b054a,CrossFirst Bank,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,,2026-05-28,2026-07-02,2026-09-24
"Block Real Estate Services, LLC",6a18614617ab90e8a02de8cb,"Prime Social / OPKC, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ae; 69bc0d686bc195aa02a7e3ac,2026-05-28,2026-09-22,2026-09-24
"Block Real Estate Services, LLC",6a1862ef17ab90e8a02e444c,Fire House Subs,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-28,2026-07-27,2026-09-24
"Block Real Estate Services, LLC",6a1863036b3214c65fe64e2c,Mathnasium,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac; 69bc0d686bc195aa02a7e3ae,2026-05-28,2026-09-21,2026-09-24
"Block Real Estate Services, LLC",6a18630f5a886bcac1399a34,"Westside Grill and Bar / Cheers 221, LLC",69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,active,,,,,,,,,,,,,,,,69bc0d686bc195aa02a7e3ac,2026-05-28,2026-08-19,2026-09-24
"Block Real Estate Services, LLC",6a18646fe701796d85db75b6,To the Hoop Bar & Grill,69bc0d686bc195aa02a7e3b0,69bc0d686bc195aa02a7e372,archived,,,,,,,,,,,,,,,,,2026-05-28,2026-08-04,2026-09-24
