client,insured_name,contact_email,field_name,field_value,field_id,sync_date
"Block Real Estate Services, LLC",SHILOH CENTER / ALTERNATIVE CLINIC-LIFE CHOICE CENTER FOR WOMEN OF HARRISONVILLE,,Vendor ID,7583,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",MACTAN ASIAN MARKET / STEVE SHATTO,,Vendor ID,7588,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","HD GRAPHICS & APPAREL, LLC",,Vendor ID,7589,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SNI VALLEY ACADEMY / DR. WARREN L. MOSS - GRAIN VALLEY SCHOOL DISTRICT,,Vendor ID,7591,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","CBD AMERICAN SHAMAN / GRAIN VALLEY BOTANICALS, LLC",,Vendor ID,7592,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",HCA-OPRMC,,Vendor ID,7595,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",TO THE HOOP BAR & GRILL,,Vendor ID,7594,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",MIDWEST DANCE CENTER / PRISCILLA LEA YOUNG,,Vendor ID,7590,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",FARMERS INSURANCE / JOHN BANKS,,Vendor ID,7593,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",VIRTUS INSURANCE,,Vendor ID,7604,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",PREMIER GASTROENTEROLOGY OF KANSAS CITY FKA KC GASTROENTEROLOGY & HEPATOLOGY / HCA-MMC-MENORAH MEDICAL CENTER,,Vendor ID,7596,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",GENESIS 10,,Vendor ID,7605,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","ASCEND HOSPICE / CARE ALTERNATIVES OF MISSOURI, LLC",,Vendor ID,7606,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",TRAVEL AND IMMUNIZATION CLINIC,,Vendor ID,7608,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SUPERIOR TITLE & ESCROW / ROE LEASE,,Vendor ID,7609,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","AMERIPRISE HOLDINGS, INC",,Vendor ID,7607,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",AT&T CORPORATION,,Vendor ID,7610,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ORANGE EV,,Vendor ID,7611,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",BUNZL,,Vendor ID,7612,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","VEND-TEK QUALITY SERVICES, LLC",,Vendor ID,7614,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ELEMETAL DIRECT / NTR METALS,,Vendor ID,7613,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",TOP FLIGHT ENTERPRISES,,Vendor ID,7616,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",LANDMARC ENVIRONMENTAL,,Vendor ID,7615,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","IN AND OUT PAINTING, LLC",,Vendor ID,7618,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",RAM VENDING,,Vendor ID,7617,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",PARK HILL ALANO,,Vendor ID,7619,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",HIPPO POWER FKA MOBILE HYDRAULICS,,Vendor ID,7620,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ROTTLER PEST CONTROL,,Vendor ID,7621,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",F&M TRADERS,,Vendor ID,7622,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",INSULUSA,,Vendor ID,7623,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",RENTOKIL NORTH AMERICA (FKA JC EHRLICH COMPANY),,Vendor ID,7624,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",REEVES-WIEDEMAN COMPANY,,Vendor ID,7625,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",E & T PLASTICS MFG,,Vendor ID,7628,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",INTENSITY FAST PITCH,,Vendor ID,7627,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",LANDERS VISIONS,,Vendor ID,7626,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CENTRAL POWER SYSTEMS,,Vendor ID,7629,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ORR SAFETY  / ORR CORPORATION,,Vendor ID,7631,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",KANSAS CITY GYMNASTICS,,Vendor ID,7630,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",QUICKTRIP #248,,Vendor ID,7635,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",MCCLURE ELECTRICAL SERVICES,,Vendor ID,7632,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",PRO CONCRETE DESIGN,,Vendor ID,7633,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SAFE PPE USA, INC.",,Vendor ID,7634,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","OLATHE HEALTH PHYSICIANS, INC.",,Vendor ID,7636,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","RIDGEVIEW EYE CARE, LLC",,Vendor ID,7637,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","ZEVACOR PHARMA, INC (FORMERLY IBA MOLECULAR NORTH)   SOFIE",,Vendor ID,7638,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ELECTRONICS FOR IMAGING,,Vendor ID,7639,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SALOM ASIAN MARKET / MEN SUI AND NAA AUNG, WIFE AND HUSBAND",,Vendor ID,7641,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",PRIME SOURCE BUILDINGS PRODUCTS (PARK RIVER HOLDINGS),,Vendor ID,7642,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",OLD NAVY,,Vendor ID,7640,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",MATTRESS HUB / MARK BARRIENTOS AND RYAN BATY,,Vendor ID,7643,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PLATO'S CLOSET / WE TOPEKA, LLC",,Vendor ID,7644,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",NAIL WORLD / BUNSOPHEAK HENG,,Vendor ID,7645,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","LESLIE'S POOLMART, INC.",,Vendor ID,7646,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","AUTOSOUND, INC",,Vendor ID,7648,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SPECTRUM PAINT  NORTH, LLC",,Vendor ID,7647,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",VERIZON,,Vendor ID,7649,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ONE80 CAPITAL ADISORS,,Vendor ID,7651,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SUMMIT SPORTSWEAR, INC",,Vendor ID,7650,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",LAURA HOREN,,Vendor ID,7652,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CROSSROADS REAL ESTATE GROUP,,Vendor ID,7653,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SASHA INVESTMENTS LLC,,Vendor ID,7654,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DA DAVIDSON & CO.,,Vendor ID,7655,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",GENERAL PET SUPPLY MIDWEST,,Vendor ID,7659,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","APPLIED INDUSTRIAL TECHNOLOGIES, INC.",,Vendor ID,7656,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",LOOMIS ARMORED SERVICES,,Vendor ID,7660,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","FORCE AMERICA, INC.",,Vendor ID,7657,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","ZIMMER SURGICAL / DORNOCH MEDICAL SYSTEMS, INC.",,Vendor ID,7658,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ARA INSURANCE,,Vendor ID,7661,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","HYALOGIC, LLC",,Vendor ID,7662,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",KONECRANES,,Vendor ID,7663,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",COSTCO-INNOVEL PROPERTIES LLC,,Vendor ID,7664,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ACTION STAINLESS & ALLOYS,,Vendor ID,7665,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","CORNERSTONE SYSTEMS, INC",,Vendor ID,7666,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SERC,,Vendor ID,7667,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",UNUM LIFE INSURANCE COMPANY OF AMERICA,,Vendor ID,7668,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","ADKORE MEGAFORCE / MEGAFORCE, LLC",,Vendor ID,7669,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",FLYNN RESTAURANT GROUP (HUT AMERICAN GROUP LLC),,Vendor ID,7671,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","NORTHSTAR WEALTH / POLARIS, LLC",,Vendor ID,7670,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","HOEFER WELKER, LLC",,Vendor ID,7673,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",FAIRWAY INDEPENDENT MORTGAGE FKA ORIGIN BANK,,Vendor ID,7672,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ANN D. ROBERTSON,,Vendor ID,7675,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","HORIZON PSI FKA HORIZON SYSTEMS, INC",,Vendor ID,7676,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","APERTURE CREDENTIALING, LLC",,Vendor ID,7674,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","DESIGN & DETAIL / MEL B, LLC",,Vendor ID,7677,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SRS COMMERCIAL AVL, LLC FKA STARK RAVING SOLUTIONS , LLC",,Vendor ID,7678,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SNSA, INC DBA CHURCH'S CHICKEN",certs@walnutrisk.com,Vendor ID,7679,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SPSI, INC",,Vendor ID,7680,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","HI SHOP, INC.",,Vendor ID,7681,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","CORAM ALTERNATIVE SITE SERVICES, INC AKA CVS",,Vendor ID,7682,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","ACERTUS-MY METRO TITLE / METROGISTICS, LLC",,Vendor ID,7694,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","HARTFIEL AUTOMATION, INC",,Vendor ID,7683,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ULTRA-CHEM,,Vendor ID,7695,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","MED RESOURCES, INC",,Vendor ID,7696,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","MY MAGIC KITCHEN, INC",,Vendor ID,7697,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","THYSSENKRUPP REAL ESTATE NORTH AMERICA, LLC",,Vendor ID,7698,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","ROCKWELL AUTOMATION, INC",,Vendor ID,7699,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",HUGHES MACHINERY,,Vendor ID,7702,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",THE AMERICAN NATIONAL RED CROSS,,Vendor ID,7701,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SIEMENS SHARED SERVICES, INC FKA SIEMENS CORPORATION",,Vendor ID,7703,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","FINE LINE GRAPHICS, INC",,Vendor ID,7704,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","LYNK, INC",,Vendor ID,7705,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","EPIC VISION CENTER / SMITHVILLE EYE CENTER, LLC",,Vendor ID,7707,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","KTI / KRUGER TECHNOLOGIES, INC",,Vendor ID,7706,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","CASEY ENTERPRISES, LLC",,Vendor ID,7708,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","MIDWEST OFFICE TECHNOLOGY / STA-MOT-KS, LLC",,Vendor ID,7710,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","BSN SPORTS, LLC",certificates@willis.com,Vendor ID,7709,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","FOG SOFTWARE GROUP / CADRE TECHNOLOGIES, INC",,Vendor ID,7711,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","MIDWEST ADMINISTRATIVE SERVICES, LLC FKA FAIL-SAFE PRODUCT PROTECTION, INC",,Vendor ID,7712,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CALIFORNIA CLOSET COMPANY,,Vendor ID,7713,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PAY-LESS OFFICE PRODUCTS KANSAS, LLC",,Vendor ID,7715,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","APEX PRODUCTS, LLC",,Vendor ID,7714,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","ACARIAHEALTH PHARMACY, INC",,Vendor ID,7716,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SLBS (SUMMIT),,Vendor ID,7833,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",APPOLLO EXPRESS,,Vendor ID,7831,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",J CATERING / JEFF LOGAN,,Vendor ID,7717,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ZIPP EXPRESS,,Vendor ID,7832,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CIT BANK,,Vendor ID,8196,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",PROTZMAN LAW FIRM,,Vendor ID,8198,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","JOHNSON COUNTY IMAGING CENTER, PA",,Vendor ID,15647,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","FRSTEAM BY FASHION CLEANERS, LLC",,Vendor ID,9069,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","WESTERN AUTO ADVANCE STORES COMPANY, INCORPORATED",,Vendor ID,9070,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",THE SOCIAL / JORDAN GROVE & JOSEPH SMITH,,Vendor ID,9084,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CRAB TALES / NGUYEN GROUP REALTY (DAT & LOC LLC),,Vendor ID,9099,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PURPOSE FINANCIAL, INC",,Vendor ID,9186,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",GAS EQUIPMENT CO,,Vendor ID,10196,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","BDM, INC.",,Vendor ID,10197,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",LEAF HOME SOLUTIONS LLC,,Vendor ID,10535,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",G & L OUTDOOR,,Vendor ID,10537,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",JAX COIN LAUNDRY/B&G,,Vendor ID,10538,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",AMIGO MOTOR SPORTS,,Vendor ID,10539,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SARAH & AYA,,Vendor ID,10540,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SOUTHEAST PACKAGING,,Vendor ID,10541,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",MILLER WINDOWS,,Vendor ID,10542,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CITY WIDE INSULATION,,Vendor ID,10546,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SHERWIN WILLIAMS.,,Vendor ID,10545,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CUSTOM WOOD PRODUCTS,,Vendor ID,10543,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",C & B SALVAGE,,Vendor ID,10547,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",BILLIARD FACTORY,,Vendor ID,10548,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",AVIGNA GRANITE,,Vendor ID,10549,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",FOAM RECYCLE CENTER,,Vendor ID,10550,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",PRINTS R US,,Vendor ID,10551,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",HYDRO PURE,,Vendor ID,10552,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",OZZIE'S WHOLESALE,,Vendor ID,10554,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",THOMAS & PEGGY JUNG,,Vendor ID,10553,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DIRECT LINE,,Vendor ID,10555,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DKM MACHINE,,Vendor ID,10556,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",NEXT GENERATION,,Vendor ID,10559,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",E & A COUNTERTOPS,,Vendor ID,10557,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DKM WINE PACKAGING,,Vendor ID,10558,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",FLORIDA GARAGE DOOR,,Vendor ID,10561,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DISTRAKT ART,,Vendor ID,10560,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SPECIALTY PARTS,,Vendor ID,10562,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SPORTS MEDIA TECHNOLOGY CORP.,,Vendor ID,10563,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ABOUT FLOORS,,Vendor ID,10564,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","W & R COPRORATE, LLC AKA WADDELL & REED",,Vendor ID,11085,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CROSS FIRST BANK,,Vendor ID,11086,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","RENEW TRANSFER / CHANGING YOUR LATITUDE, LLC",,Vendor ID,11532,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SIGN PRO,,Vendor ID,10565,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SERVICE SUCCESS DBA: ANTHONY'S PLUMBING,,Vendor ID,11152,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",KCK MAINTENANCE SOLUTIONS,,Vendor ID,11424,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",AFRAH EVENT CENTER,,Vendor ID,12356,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ESSENCE OF AUSTRALIA,,Vendor ID,12357,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",FS INVESTMENTS,,Vendor ID,12358,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","KCK MAINTENANCE SOLUTIONS, LLC",,Vendor ID,12359,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",A-SALON / ELISA GRAY,,Vendor ID,12362,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DISCOVER CHURCH,,Vendor ID,12360,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SATELLITE ENGINEERING / WESCO DISTRIBUTION, INC",,Vendor ID,13086,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",GARAGE EXPERTS OF KANSAS CITY / WIN-WIN CONCRETE & STORAGE LLC,,Vendor ID,12361,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","GOPUFF LEASE / GOBRANDS, INC.",,Vendor ID,13088,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SEEN MERCHANDISING,,Vendor ID,13965,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",BRINKMANN CONSTRUCTORS,,Vendor ID,13216,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","ITG HOLDINGS USA, INC - ITG BRANDS, LLC",,Vendor ID,13975,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","SFG ISF KC STADIUM, LLC TERMINUS 100",,Vendor ID,14334,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",BOUQUET COLLECTION SERVICES INC.,Evan.Award@ioausa.com,Vendor ID,15039,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",CLASSONEMODELWORKS.COM. LLC,,Vendor ID,15646,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","APEX COMICS, LLC",,Vendor ID,15621,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","ARC PHYSICAL THERAPY PLUS, LP",,Vendor ID,15648,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","RHINO GARDEN SUPPLY, LLC",,Vendor ID,15655,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DIGITAL INSURANCE LLC,,Vendor ID,15671,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PLANET VAN LINES, INC.",,Vendor ID,15673,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","BXB GEAR VENTURES, INC.",,Vendor ID,15674,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",NEW CHINA SUPER BUFFET,,Vendor ID,16798,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DUTCH BROTHERS,,Vendor ID,15962,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PRIORITY LOGISTICS, INC.",,Vendor ID,15675,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",JES BUSINESS SOLUTIONS LLC DBA:  PROFORMA IDOLOGY MARKETING GROUP,,Vendor ID,15739,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SAVANAH HUNT,,Vendor ID,15814,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",COEGI LLC,,Vendor ID,15815,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",HEALTH AND BEAUTY DISTRIBUTOR USA INC.,,Vendor ID,15816,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",PRIME TRADING,,Vendor ID,15818,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","LEGACY RESTAURANT GROUP, LLC",,Vendor ID,15817,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",PHIL NEAR,,Vendor ID,15961,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","PARRIS COMMUNICATIONS, INC.",,Vendor ID,15893,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SYSTEM TARGET,,Vendor ID,15963,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",WANRACK LLC,,Vendor ID,15964,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",RHEA LANA'S OF OVERLAND PARK,,Vendor ID,16035,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",1248 HOLDINGS ( BICKNELL FAMILY HOLDING CO LLC),,Vendor ID,16045,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",POPCULTURE GOURMET POPCORN,,Vendor ID,16048,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",A1 TINTING KC / ALONZO COOPER,,Vendor ID,16047,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",MAGVIA PERCUSSION LLC,,Vendor ID,16046,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",SECURITY DATA SUPPLY,,Vendor ID,16049,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",WINAIR,,Vendor ID,16050,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",BROWN & ROOT,,Vendor ID,16096,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ALISON LEIGH DESIGNS,,Vendor ID,16097,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",ONEDIGITAL BORROWER,,Vendor ID,16100,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",DSI/NEXTWORLD  / CLOUD INVENTORY,,Vendor ID,16099,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC","MAREL, INC.",,Vendor ID,16098,6a07297dfb05b489b7312724,2026-05-17
"Block Real Estate Services, LLC",PRINCIPAL LIFE,,Vendor ID,16102,6a07297dfb05b489b7312724,2026-05-17
