client,insured_id,insured_name,legal_name,primary_contact_email,primary_contact_name,compliance_status,verification_status,next_expiration,active,paused,country,city,state,sync_date,sync_timestamp
United Coal Company LLC,4e18b3cc-c160-48c2-97bf-29c7d0b5a426,LOGAN CORPORATION,,jessica@adkinsinsurance.comcastbiz.ne,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2023-06-30,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,4e74c667-5bd4-4244-b55f-203ed40d138b,BOYD COMPANY,,boydcompany@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2027-03-01,true,false,US,CLEVELAND,OH,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,4f46b2f5-8fc9-4668-a27e-0c4d2b1fa85b,KCF TECHNOLOGIES INC.,,kcftechnologiesinc@internalemail.com,,COMPLIANT,COMPLETE,2027-01-19,true,false,US,STATE COLLEGE,PA,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,5021e2dd-f02f-4afe-9e1e-72e35cdc93cc,QUALITY MAGNETITE LLC,,qualitymagnetitellc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-06-18,true,false,US,KENOVA,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,503d306e-7725-44dc-a721-993972d30dc2,RUDD EQUIPMENT COMPANY,,ruddequipmentcompany@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-09-01,true,false,US,DETROIT,MI,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,504b2449-b08b-49bc-89a5-fa3c2b91a41c,PAUL'S FANS COMPANY,,ucranes1@gmail.com,,NON_COMPLIANT,EXHAUSTED,2024-01-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,505d918c-ddda-428c-8cf3-ed12cfeda239,RANDALL C. MITCHELL - TYGART VALLEY TRUCKING & EXCAVATING CO. LLC,,rmltvt@hotmail.com,,COMPLIANT,COMPLETE,2023-08-25,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,50b5ca6f-460d-4a6b-951d-ee7572e6703e,J H FLETCHER & CO,,jhfletcherco@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-07-01,true,false,US,HUNTINGTON,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,51771045-a430-4e2a-9059-bc24267b07f1,STAHURA CONVEYOR PRODUCTS INC,,stahuraconveyorproductsinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2027-04-11,false,false,US,LEWISVILLE,NC,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,518fb20d-447d-4d2f-a6e6-ecb87a4cfa66,MGC INC.,,mgcinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-05-10,true,false,US,BOLT,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,51954e47-83dd-4027-b973-5686fd506722,"EAST EQUIPMENT COMPANY, LLC",,eastequipmentllc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-02-22,false,false,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,524beea8-80b7-41dc-8e54-aebd7d78a3fd,MOUNTAIN AIR COMPRESSORS,,mountainaircompressors@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-04-01,true,false,US,BRISTOL,TN,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,528b1dd8-7f50-4bf8-bad9-556dacc55f77,HIGH LINE SERVICES LLC,,kbadgett@highlinesvc.com,,NON_COMPLIANT,EXHAUSTED,2022-01-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,529bb25e-bfca-42ac-91b1-86238abff80c,IRWIN CAR AND EQUIPMENT,,irwincarandequipment@internalemail.com,,COMPLIANT,COMPLETE,2027-01-01,true,false,US,IRWIN,PA,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,52d11fdb-6078-44ac-b343-0d2ed623d587,NAPIERALSKI FORESTRY ENTERPRISES INC.,,napieralskiforestryenterprisesinc@internalemail.com,,COMPLIANT,COMPLETE,2027-01-10,true,false,US,STREET,MD,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,535a6354-5467-4dec-b110-496f9d16f69c,COALFIELD SERVICES INC.,,coalfieldservicesinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-08-31,true,false,US,WYTHEVILLE,VA,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,53c271ad-9e8c-4187-9d29-2fa5fceb162a,FALCON MINE SERVICES LLC,,falconmineservice@outlook.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2023-12-13,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,53d240aa-b168-4e8c-bb28-af8dad5fd9fc,"SNF MINING, INC.",,sfields@snf.com,,COMPLIANT,COMPLETE,2023-12-31,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,54a3bb66-cfa7-45c9-a249-1a4c8478fe8a,ROUSTER WIRE ROPE & RIGGING,,billing@mazzellacompanies.com,,COMPLIANT,COMPLETE,2023-07-07,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,54a694f1-fa7f-4ba6-a01f-3e94c6bf09bc,"GHOSH ENGINEERS, INC.",,ghoshengineersinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-11-03,true,false,US,DUNBAR,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,552a6188-0bf9-4893-bd9c-3c919b6241f8,PAUL'S FANS COMPANY,,paulsfanscompany@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-01-01,true,false,US,BIG ROCK,VA,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,56ea8fe7-c678-48ab-81c9-f26a7c43038e,AUGER COAL,,nmcginnis@trustpointins.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2022-08-04,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,57052496-3d4d-4620-a4ea-709e25d65d53,"RESOLUTE INDUSTRIAL, LLC DBA MOBILE AIR & POWER RENTALS",,jweber@mobileair.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2022-07-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,5823e539-f578-46be-a82c-196f2fa61aaa,LIMESTONE DUST CORPORATION,,limestonedustcorpar@gmail.com,,COMPLIANT,PENDING_INSURED_SUBMISSION,2023-03-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,583e8069-eb6c-4839-824a-65dbdd2db9ef,JUDITH TRUCKING,,belspj@gmail.com,,COMPLIANT,COMPLETE,2023-07-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,58bd57c8-080a-49df-a70c-b74c816ac67f,K & K BIT COMPANY,,kkbitcompany@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-11-12,true,false,US,CYCLONE,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,59542a32-db6d-477a-9349-dc57a3a3617e,EASY MONEY TRUCKING LLC,,easymoneytruckingllc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-09-21,false,false,US,BIG ROCK,VA,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,5b642973-2e36-4229-a7ea-fe35b15a9e0f,"FENNER-DUNLOP AMERICAS, INC",,fdabilling@fennerdunlop.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2023-01-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,5bb2790a-beba-426c-b5dc-f407b44982e0,Mid-South Measurement LLC,,midsouth.unitedcoal1@gmail.com,,PENDING,ACTIONS_REVIEW,,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,5c00f196-9f43-42a9-a32b-34c0bf2611ad,304 DIESEL REPAIR LLC,,304dieselrepairllc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-05-01,true,false,US,MOUNT HOPE,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,5c98e0d0-36f6-487f-b53b-7eb7b2de2138,WOLFORD LLC,,jreynolds@swvainsurance.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2023-01-04,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,5d25d9a5-9f99-4feb-b8d5-eff9b9764c64,W C HYDRAULICS LLC,,wchydraulicsllc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,US,BEAVER,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,5d621b03-9487-41f3-b39b-a7f7b2423faa,INDUSTRIAL PROCESS EQUIPMENT,,industrialprocessequipment@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,US,prinston,wv,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,5d6d83a5-cdd4-4062-884e-e51cd512ffa9,UNIVERSAL TOTAL LUBRICANTS INC,,tmcclanahan@teamkore.com,,NON_COMPLIANT,EXHAUSTED,2023-07-15,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,5dca5e42-68d0-4b2b-8e18-3c76d768ccf1,"HORN & ASSOCIATES, INC.",,dhorn@hornandassociates.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2023-01-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,5eacfa4f-8947-484e-a80e-d778bfe73877,RND SERVICES INC,,rndservicesinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-09-20,true,false,US,PINEVILLE,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,5ed99927-b3b7-40e8-ade5-4d1026883ced,"KEENE CARRIERS, INC.",,keenecarriersinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-09-06,true,false,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,5efd4ed1-d22d-40f4-936b-0d1ef5973057,RAW RESOURCES LLC,,rawresourcesllc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,false,false,US,PRINCETON,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,5f343aa8-87ff-4fb3-9d5b-21026d690877,DAVIDSON LUMBER,,davidson9911@gmail.com,,PENDING,PENDING_INSURED_SUBMISSION,,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6004f0bd-77c6-457c-a151-43efab4d7ed7,R T ROGERS OIL CO. INC.,,rtrogersoilcoinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2027-04-01,true,false,US,HINTON,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6047ab18-cf67-4bc2-9a82-b9cc3ec8e4f6,LUSK DISPOSAL SERVICE INC,,luskdisposalserviceinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-01-12,true,false,US,BLUEFIELD,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,608187aa-e776-418c-ac5b-6ab03b0f90c2,SPEEDY WRECKING LLC,,speedywrecking95@gmail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2023-01-11,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,612f7eab-c5b4-490d-9044-25a194285a28,"GEOSTABILIZATION INTERNATIONAL, LLC",,salvador.contreras@gsi.us,,COMPLIANT,COMPLETE,2023-05-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,61af9de3-9ceb-4699-89fa-1d98b677a0de,HUNGATE ENGINEERING P.C.,,hungate@hungate-eng.com,,COMPLIANT,COMPLETE,2023-06-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,625fe2dc-c578-4235-adb1-14359d8228e9,PREMIER TANK SOLUTIONS,,unitedcoal4@uc.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2022-12-15,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6261069f-2151-45a0-8871-29af04443263,NOAH HORN WELL DRILLING INC,,angie@noahhorn.com,,COMPLIANT,COMPLETE,2023-07-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6422d70b-8c02-4e55-b5d3-c2a943e83cc2,BELL'S BACK ON TRACK LLC,,bellsbackontrackllc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-12-01,true,false,US,GRUNDY,VA,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,64b139c7-4d6a-4958-89fb-a2b268d1d942,JANE LEE,,janeleetkg@yahoo.com,,NON_COMPLIANT,EXHAUSTED,2023-09-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6608c6d1-9218-4817-bc78-cdfcd17a9790,TREN SERVICES INC & EFM GROUP LLC,,info@trenservices.com,,COMPLIANT,COMPLETE,2023-08-19,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,673893f8-84b3-476f-b398-d936dc1b3974,C J EXCAVATION LLC,,cjexcavationwv@gmail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2023-04-05,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6745ddc4-684c-43e2-b96f-ef29f0272a1d,"QUALITY MAGNETITE, LLC",,vgrubb@qualitymagnetite.com,,COMPLIANT,COMPLETE,2023-06-18,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6797ab79-8797-4c9e-bbbc-75adf2aa7b83,"BEE, B & B, LLC",,beerhonda.hughes@hilbgroup.com,,NEW,ACTIONS_REVIEW,2022-07-29,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,67eb48e7-9bd0-417e-8185-1860ea856521,RUDD EQUIPMENT COMPANY,,mkavanaugh@ruddequipment.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2022-09-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,681f02fa-3545-4aa8-a732-028ec7e16431,"WRIGHT CONCRETE & CONSTRUCTION, INC. - WRIGHT BLOCK & PRECAST, LLC",,a.osborne@wrightconcrete.com,,NON_COMPLIANT,ACTIONS_REVIEW,2023-06-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6895e31e-d2b7-4ee2-aa0c-1a6bd986be8e,FREEDOM ENERGY LLC,,kim@mountainvalleyinsurance.net,,NON_COMPLIANT,ACTIONS_REVIEW,2023-07-09,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6a31ded7-4669-4d83-a9ae-6233ca6edd2f,JOY GLOBAL UNDERGROUND MINING LLC,,usugreceivables@joyglobal.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2023-04-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6a7e1615-7400-4fd9-bf03-d7db0eec173b,L & J W TRUCKING LLC,,noemailljw@noemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2022-06-29,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6ab1efd4-920a-423b-9f28-455d3b5c1349,DMS CONTRACTING LLC,,dms@cebridge.net,,COMPLIANT,COMPLETE,2023-03-20,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6ae5bbd6-3a88-4f8d-9826-cd5538b52970,"ZINNS SEPTIC SERVICE, LLC",,tammy@zinninc.com,,PENDING,PENDING_INSURED_SUBMISSION,2023-02-10,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6b9f690f-362b-4c2f-8a4d-cdd04a66f26c,GIBBS TRUCKING,,gibbstrucking1@yahoo.com,,COMPLIANT,COMPLETE,2023-08-18,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6be5101c-7244-45a2-80a4-2af1290507a9,SPARTAN CONSTRUCTION INC.,,spartanconstructioninc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-09-01,false,false,US,BURLINGTON,KY,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6c1d232c-8605-49be-8cc4-1baff3a80164,"B & J TRUCKING & EXCAVATION, LLC",,bjtrucking19891@yahoo.com,,NON_COMPLIANT,ACTIONS_REVIEW,2022-07-15,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6c339c59-4d6b-4935-a935-3d3254a680c6,XPRESS CABLE & REPAIR,,tkeenan@xpresscable.com,,COMPLIANT,COMPLETE,2023-07-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6c82e249-3831-448b-8b91-46cbe25847a1,JAG HEAVY HAULERS LLC (STACY EQUIPMENT),,aslc_stacyequip@hotmail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2023-01-19,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6d2af887-60c9-4625-affd-f67929e415f3,SUNRISE SANITATION SVCS INC,,sunrisesanitationsvcsinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-10-13,false,false,US,OAKLAND,MD,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6d3345ac-bc77-45c1-8abc-fe244b30035b,APPLIED STRUCTURAL DYNAMICS,,sayerinc@bright.net,,COMPLIANT,PENDING_INSURED_SUBMISSION,2023-03-22,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6d411142-2ead-4f8f-ad76-7edf093a2e33,SHAD SKEENS TRUCKING INC.,,shadskeenstruckinginc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-05-13,false,false,US,BREAKS,VA,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6dcdd878-0c24-408e-9863-c2a5b3332148,SAULS SEISMIC INC.,,saulsseismicinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2027-01-01,true,false,US,IRONDALE,AL,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6e0e6230-8b93-4b6c-8a95-ddc16e913f0b,DANIELS COMPANY INC,,wschultz@daniels-wv.com,,COMPLIANT,COMPLETE,2023-11-07,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6e2a8672-4028-42c6-85f1-c480888b0987,INTERGRITY SERVICES GROUP INC.,,integrityservicesgroupinc@internalemail.com,,COMPLIANT,COMPLETE,2026-08-23,true,false,US,BECKLEY,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,6e783cbd-b7ad-44a5-a089-5a87acc992d6,CHILDRESS ENTERPRISE CORP,,albertchildress@hotmail.com,,COMPLIANT,PENDING_INSURED_SUBMISSION,2023-02-28,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,70eab89c-4d0a-40e8-b284-a736e2e9dae5,"A & A ENERGY, INC.",,wesaddair@hotmail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2023-01-24,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7196e5d6-dc80-423c-b588-3f55a193d613,JANE LEE ENTERPRISES INC.,,janeleeenterprisesinc@internalemail.com,,COMPLIANT,COMPLETE,2026-09-01,true,false,US,OAK HILL,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7256775d-0b8b-49e9-8d00-e4beb7b81379,CB MINING,,dhough1@clevelandbrothers.com,,COMPLIANT,COMPLETE,2023-09-03,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7281b0d8-e3ec-4e3f-941f-bdb28b5ca50e,SAMPLING ASSOCIATES INTERNATIONAL LLC,,samplingassociatesinternationalllc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,US,HAMPTION,VA,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,72a4a73d-bbef-4900-9978-56521dcfc118,SOUTHEAST TRUCKING,,southeasttrucking@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-03-26,false,false,US,GRUNDY,VA,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,733b775f-a246-4907-a951-23ba41a0d9c1,BECKLEY WELDING SUPPLY,,tammy@beckleywelding.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2023-01-26,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7381c1b2-d6d2-4712-8bcc-bb59f7861180,DOSS ENGINEERING,,dossengineering@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-03-30,true,false,US,CHARLESTON,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,742d2273-65d7-41e6-9cf0-ca1b1e9e059a,MINE LIFELINE LLC,,minelifelinellc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-11-16,true,false,US,CHAPMANVILLE,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,75ab14ed-ec32-4fe0-a49e-30739374042b,AAA SEPTIC & AAA PAVING & SEALING INC.,,aaasepticaaapavingsealinginc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2024-02-24,true,false,US,DANIELS,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,75e37f8f-61c6-48a3-b3e1-ac0987155046,THE CENTRAL SUPPLY,,thecentralsupply@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-09-01,true,false,US,BRIDGEPORT,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,760c27da-f0bb-4fc1-870e-0210447f925e,NAVIGATOR ENVIRONMENTAL TECH SERVICE,,kcook@navigatortechnical.com,,COMPLIANT,COMPLETE,2023-11-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,76c9c512-f10a-4d7d-98fb-e2c2df8bda67,THE CENTRAL SUPPLY,,rgbump@centralsupplywv.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2023-09-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,77906444-7fa7-48bb-8e91-cd0b4c28e15f,HOLDEN MACHINE & FABRICATION,,holdenmachinefabrication@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-12-18,true,false,US,HOLDEN,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,781c54db-b4a9-44bb-b383-0daad38eae87,GREER INDUSTRIES,,remittance@greerindustries.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2024-01-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,789bd21a-1819-403a-a0bd-b67bf067c78f,HIGHLANDS GLASS COMPANY LLC,,highlandsglass@comcast.net,,COMPLIANT,COMPLETE,2023-09-07,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,78bb7d2a-8456-4ef9-be38-99e2f58f758a,AMERICAN BLOCK,,bspaulding@americanblock.net,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2023-01-27,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,79121d28-2bfc-43c6-88fb-508b08ad23fa,SUMMIT ENGINEERING INC.,,summitengineeringinc@internalemail.com,,COMPLIANT,PENDING_INSURED_SUBMISSION,2026-07-01,true,false,US,PIKEVILLE,KY,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7990a118-ed14-4ca5-be69-46e137b57b01,ROAD RUNNER DIRECT DELIVERY LLC,,roadrunnerdirectdeliveryllc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,,true,false,US,Oakhill,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,79e1e8cb-d7af-4685-a6b7-4310d02ab54a,SMOKE ENTERPRISES LLC,,smokeenterprisesllc@internalemail.com,,NON_COMPLIANT,NO_INSURED_RESPONSE,2025-03-06,false,true,US,RODERFIELD,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7a51b86f-c057-4bc1-9b7d-b6a9372307d6,CARBON PRODUCTS INC,,carbonproductsinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-08-01,true,false,US,MEMPHIS,VA,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7abd2326-6836-4a89-b839-894e08a1a837,NELL JEAN ENTERPRISE,,todd@nelljean.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2023-01-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7b3829d4-6014-4247-a410-6632615b87e5,BAM TRUCKING INC.,,bamtruckinginc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2025-02-26,false,false,US,BIG ROCK,VA,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7bb96ca9-5305-41fa-86c8-88c5395f7bd3,APPALACHIAN AGGREGATES,,james.linkous@appaggwv.com,,COMPLIANT,COMPLETE,2023-09-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7bbf8453-f888-4fdf-b3e4-9b72174b4a1d,DANIEL ELSWICK TRUCKING,,danielelswicktrucking@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2024-09-10,false,false,US,GRUNDY,VA,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7bfc2e27-8d40-4aba-8e83-9ad1fd8c2e4d,ENGLANDS EXCAVATING LLC,,englandsexcavatingllc@internalemail.com,,COMPLIANT,COMPLETE,2027-02-24,true,false,US,MULLENS,WV,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7c8df145-1497-412f-b6cc-0ba141f57cdc,"AMTRAC RAILROAD CONTRACTORS OF MARYLAND, INC.",,rmatthews@amtracmd.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2022-06-01,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7cb40f3d-8fd8-4c32-8efa-a5c18dcb825c,AUGER COAL,,augercoal@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-08-04,true,false,US,CEDAR BLUFF,VA,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7d8288ae-e9c8-4f06-ae1f-5d9660cb2766,JAG HEAVY HAULERS LLC (STACY EQUIPMENT),,slc_stacyequip@hotmail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2023-01-19,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7d9af6ca-51d0-4d9f-b12b-9a8e792b71bb,MCCLURE CONCRETE PRODUCTS,,wendy@mcclureconcrete.com,,COMPLIANT,COMPLETE,2023-06-03,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7da39614-cb90-4761-ae02-ec059ae7a2bc,"TABOR MACHINE COMPANY, LLC",,sockha.chau@marshmma.com,,COMPLIANT,COMPLETE,2023-06-24,false,true,,,,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7ec8cd58-8669-4047-b5eb-849a25f75848,DELTA ELECTRIC INC.,,deltaelectricinc@internalemail.com,,NON_COMPLIANT,PENDING_INSURED_SUBMISSION,2026-04-27,true,false,US,ATLANTA,CA,05/08/2026,05/08/2026 12:26:27
United Coal Company LLC,7f4aaea8-92fb-4b34-a898-234fc5c6b47b,SOUTHEAST TRUCKING,,biakarenstiltner@hotmail.com,,COMPLIANT,COMPLETE,2023-03-26,false,true,,,,05/08/2026,05/08/2026 12:26:27
