client,id,display_name,requirement,cred_name,country,state,county_or_region,city,issuing_authority,sync_date,sync_timestamp
Trinity Chemical Industries LLC,88f24443-cc87-47bb-9360-e6f7b96eddca,"Switzerland, Canton of Zurich, Zurich - Amt für Wirtschaft: Arbeitsbedingungen - Authorization for the commercial offering of risk activities (Bewilligung für das gewerbsmässige Anbieten von Risikoaktivitäten)",TOURISM,Authorization for the commercial offering of risk activities (Bewilligung für das gewerbsmässige Anbieten von Risikoaktivitäten),Switzerland,Canton of Zurich,,Zurich,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,2a1567e5-20b3-43d6-a464-a0d104fa4347,"Switzerland, Canton of Zurich, Zurich - Strassenverkehrsamt: Sonderbewilligungen, Sonderbewilligungen - Additional authorization (special authorization) for a cycling or motorized event (cantonal authorization) [Zusätzliche Bewilligung (Sonderbewilligung) für eine Rad- oder Motorsportveranstaltung (kantonale Bewilligung)]",TOURISM,Additional authorization (special authorization) for a cycling or motorized event (cantonal authorization) [Zusätzliche Bewilligung (Sonderbewilligung) für eine Rad- oder Motorsportveranstaltung (kantonale Bewilligung)],Switzerland,Canton of Zurich,,Zurich,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,d6a31946-d633-4bc5-8e4d-0ff5237fe17e,Bahamas - Department of Marine Resources; Ministry of Agriculture and Marine Resources - Flats (Fly) Fishing Guide License,TOURISM,Flats (Fly) Fishing Guide License,Bahamas,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,6b9f01fc-d3c7-47fe-981a-46359e6997d8,"United Arab Emirates, Emirate of Dubai, Emirate of Dubai, Dubai - Dubai Department of Economy & Tourism - Activity license",TOURISM,Activity license,United Arab Emirates,Emirate of Dubai,,Dubai,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,63f69e4d-48f1-49d2-bd61-42d7e8413217,"Aruba, Aruba - The Navigation Department (in Dutch: Directie Scheepvaart Aruba) is responsible for this license. The petitioner has to direct a letter to the Minister of Transportation describing all activities of the business. The Minister will base his/her decision on information and data received by the Navigation Department. - Water Sports License",SPECIAL_EVENT_USE,Water Sports License,Aruba,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,7cd8e325-25df-435e-8bc6-849dcc420f4d,Slovenia - Slovenian Mountain Guides Association - Profession of Mountain guide (Gorski vodnik),CLIMBING,Profession of Mountain guide (Gorski vodnik),Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,fa7a14bd-f7c1-4975-bdd6-f5956b5395af,Slovenia - Alpine Association of Slovenia (Guide Commission) - Mountain guide license (Strokovno usposobljen delavec v športu: Planinski vodnik),CLIMBING,Mountain guide license (Strokovno usposobljen delavec v športu: Planinski vodnik),Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,0a0f5a0e-980a-4660-9db1-107036b7af40,Slovenia - Alpine Association of Slovenia (Sport Climbing Commission) - Mountaineering: sport climbing license (Strokovno usposobljen delavec v športu: vaditelj športnega plezanja/trener športnega plezanja),CLIMBING,Mountaineering: sport climbing license (Strokovno usposobljen delavec v športu: vaditelj športnega plezanja/trener športnega plezanja),Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,1c40ca79-340e-422b-bb16-170385824022,Slovenia - Ski Association of Slovenia (Smučarska zveza Slovenije) - Alpine skiing license (Strokovno usposobljen delavec v športu: učitelj/trener alpskega smučanja),TOURISM,Alpine skiing license (Strokovno usposobljen delavec v športu: učitelj/trener alpskega smučanja),Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,084a6be1-bd26-4256-ae74-e1ccb4d6a5d5,Slovenia - Slovenian Cycling Federation (Kolesarska zveza Slovenije) - Road Cycling Coach (Strokovno usposobljen delavec v športu: trener cestnega kolesarstva),TOURISM,Road Cycling Coach (Strokovno usposobljen delavec v športu: trener cestnega kolesarstva),Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,9e7c7720-d734-4ce3-8ebc-638f08eb3d37,Slovenia - Athletic Federation of Slovenia (Atletska zveza Slovenije) - Athletics license (Strokovno usposobljen delavec v športu: atletika),TOURISM,Athletics license (Strokovno usposobljen delavec v športu: atletika),Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,b4aa5bf7-a3ba-4652-99f6-77b56b6db6fb,Slovenia - Equestrian Federation of Slovenia: Slovenian Equestrian Academy (Konjeniška zveza Slovenije: Slovenska konjeniška Akademija) - Equestrianism license (Strokovno usposobljen delavec v športu: konjeništvo),TOURISM,Equestrianism license (Strokovno usposobljen delavec v športu: konjeništvo),Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,f979bc31-9648-4bc8-9501-cb08ccf7aae8,Slovenia - Slovenian Sailing Federation (Jadralna zveza Slovenije) - Sailing license (Strokovno usposobljen delavec v športu: učitelj/inštruktor jadranja),WATERCRAFT_LICENSE,Sailing license (Strokovno usposobljen delavec v športu: učitelj/inštruktor jadranja),Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,1a502ab5-4d69-4b42-a0d6-cdb7de302150,Slovenia - Canoe Federation of Slovenia (Kajakaška zveza Slovenije) - Kayak-Canoe license (Strokovno usposobljen delavec v športu: Učitelj kajaka in kanuja na divjih vodah),WATERCRAFT_LICENSE,Kayak-Canoe license (Strokovno usposobljen delavec v športu: Učitelj kajaka in kanuja na divjih vodah),Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,7cb07ff4-c936-489c-b580-7b83edf30aee,Slovenia - Slovenian Diving Federation (Slovenska potapljaška zveza) - Diving license (Strokovno usposobljen delavec v športu: inštruktor potapljanja),TOURISM,Diving license (Strokovno usposobljen delavec v športu: inštruktor potapljanja),Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,f39f208d-c891-4c7f-9443-890e896becb6,Slovenia - Administration for Civil Protection and Disaster Relief (Uprava za zaščito in reševanje) - Water rescue certification for sports and recreational activities in wild waters (izpit za reševalca iz vode za športne dejavnosti in dejavnosti v prostem času na divjih vodah),TOURISM,Water rescue certification for sports and recreational activities in wild waters (izpit za reševalca iz vode za športne dejavnosti in dejavnosti v prostem času na divjih vodah),Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,edd8c0c6-bfd2-4c01-b74f-794400e6ef4e,"Slovenia - Olympic Committee of Slovenia, Association of Sports Federations (Olimpijski komite Slovenije – Združenje športnih zvez) - ""Professional Sports Recreation Worker"" title (Strokovni delavec, športna rekreacija)",TOURISM,"""Professional Sports Recreation Worker"" title (Strokovni delavec, športna rekreacija)",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,0f1f8ecf-8c13-4c28-a62f-c03610b8d996,"Slovenia - Ministry of the economy, tourism and sport; Sport directorate (Ministrstvo za gospodarstvo, turizem in šport, Direktorat za šport) - ""Professionally Educated Sport Worker"" title (Strokovno izobraženi delavec v športu)",TOURISM,"""Professionally Educated Sport Worker"" title (Strokovno izobraženi delavec v športu)",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,b7826d57-a8ce-4d38-9479-220b9e96c421,Slovenia - Sea Sport Fishing Federation of Slovenia (Zveza za športni ribolov na morju Slovenije) - Permit for Recreational Sea Fishing (Dovoljenje za prostočasni ribolov na morju),TOURISM,Permit for Recreational Sea Fishing (Dovoljenje za prostočasni ribolov na morju),Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,229000ad-df66-44ba-9253-f118015e6af7,"Slovenia - Fisheries Research Institute of Slovenia, Individual Fishing Association (Zavod za ribištvo Slovenije ali posamezna ribiška družina) - Permit for Recreational Fishing in Inland Waters (Dovoljenje za prostočasni ribolov v celinskih vodah)",TOURISM,Permit for Recreational Fishing in Inland Waters (Dovoljenje za prostočasni ribolov v celinskih vodah),Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,d70f8b05-fe9f-4e13-9c36-b03a658e375e,Slovenia - Civil Aviation Agency Slovenia (Javna Agencija za civilno letalstvo) - Permit for Conducting Commercial Passenger Transport with Paragliders and hang gliders (Dovoljenje za opravljanje zračnega prevoza potnikov z jadralnimi padali in jadralnimi zmaji),TOURISM,Permit for Conducting Commercial Passenger Transport with Paragliders and hang gliders (Dovoljenje za opravljanje zračnega prevoza potnikov z jadralnimi padali in jadralnimi zmaji),Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,b75493a1-4fcf-42b8-8b11-aee7ee54d45b,"Argentina, Mendoza - Sports Subsecretary(Subsecretaría de Deportes): privadadeportes@mendoza.gov.ar: Phone (+54) 0261 4439100 - Sports License (Registro de profesores)",SPECIAL_EVENT_USE,Sports License (Registro de profesores),Argentina,,,Mendoza,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,0ca48251-16e3-4b79-9a22-cbcc669d5d9d,"Aruba, Aruba - Aruba Police Force (KPA) - Event license",SPECIAL_EVENT_USE,Event license,Aruba,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,49769dbd-e3c9-402c-9d04-39dda41c72ba,"Austria, Vienna - District Administrative Authority (in Vienna MA 46) (Magistratsabteilung 46) - Authorization of events in public traffic areas in accordance with the StVO",SPECIAL_EVENT_USE,Authorization of events in public traffic areas in accordance with the StVO,Austria,,,Vienna,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,9430dd44-b9aa-4b3c-aa37-65c6e045d671,"Austria, Vienna, Vienna - Federal Ministry for Climate Action, Environment, Energy, Mobility, Innovation and Technology - Authorization of events on waterways",SPECIAL_EVENT_USE,Authorization of events on waterways,Austria,Vienna,,Vienna,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,3820bec5-5865-46e7-ad31-c0f6d6299c88,"Belgium, Brussels, Bruges-Ostende - Local authorities - Local Permit",SPECIAL_EVENT_USE,Local Permit,Belgium,,,"Brussels, Bruges-Ostende",,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,0e0949a9-8443-4eac-832c-4a926c9b2ace,Canada - Parks Canada - Activity permit,SPECIAL_EVENT_USE,Activity permit,Canada,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,d882fd2d-e2f4-460d-9b73-e9e7af3d8f1f,"Canada, Toronto - City of Toronto - Picnic Permit",SPECIAL_EVENT_USE,Picnic Permit,Canada,,,Toronto,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,3a6dbb01-da86-4159-b5f2-5d7af9ce0eea,"Canada, Alberta, Alberta - Alberta Ministry of Forestry and Parks - Access Permit",SPECIAL_EVENT_USE,Access Permit,Canada,Alberta,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,36db2875-da51-4dba-814c-e57226d322e6,"Canada, Alberta, Alberta - Alberta Parks - Guiding and Instructing Permit",SPECIAL_EVENT_USE,Guiding and Instructing Permit,Canada,Alberta,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,031f0ffd-2c7c-4669-a7d4-0d6621100772,"Canada, British Columbia, British Columbia - BC Parks - British Columbia Provincial Park-Use Permit",SPECIAL_EVENT_USE,British Columbia Provincial Park-Use Permit,Canada,British Columbia,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,6f763eb0-99a8-4e65-b813-bbca3f496513,"Canada, British Columbia, British Columbia - Ministry of Water, Land and Resource Stewardship - British Columbia: Crown land tenure",SPECIAL_EVENT_USE,British Columbia: Crown land tenure,Canada,British Columbia,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,6fa7cd8b-19cb-4cb9-b545-a612e2e2ba40,"Canada, Ontario, Ontario, Niagara Falls - Niagara Parks Commission - Niagara Parks Picnic Pavilion Permits",SPECIAL_EVENT_USE,Niagara Parks Picnic Pavilion Permits,Canada,Ontario,,Niagara Falls,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,d28e7408-59ea-47ac-9899-6f2d784d6d73,Chile - Biodiversity and Protected Areas Service (SBAP) - Permit for temporary activity in protected areas of the State - DEPRECATED,SPECIAL_EVENT_USE,Permit for temporary activity in protected areas of the State - DEPRECATED,Chile,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,85206faa-fece-4231-8d3f-f5f845f1b98f,Dominican Republic - National Institute of Traffic and Land Transportation (INTRANT) - Authorization for activity on public roads (autorización para actividad en las vías públicas),SPECIAL_EVENT_USE,Authorization for activity on public roads (autorización para actividad en las vías públicas),Dominican Republic,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,75939f9e-1673-4579-b5e7-8118943845e2,Dominican Republic - National Department of Monumental Heritage (DNPM) of the Ministry of Culture - Permit or No Objection for the use of monuments and monumental public spaces (Permiso o No Objeción para uso de Monumentos y Espacios Públicos de carácter monumental),SPECIAL_EVENT_USE,Permit or No Objection for the use of monuments and monumental public spaces (Permiso o No Objeción para uso de Monumentos y Espacios Públicos de carácter monumental),Dominican Republic,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,b0a64dcd-84c8-4d6f-801f-02f9fdd1d9d5,"Dominican Republic, Distrito Nacional, Santo Domingo - City Hall of the National District - Permit for closure or use of public road or public space (Permiso para cierre de via o espacio público)",SPECIAL_EVENT_USE,Permit for closure or use of public road or public space (Permiso para cierre de via o espacio público),Dominican Republic,Distrito Nacional,,Santo Domingo,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,aefb4058-ff1a-4203-a244-e2282aeb3df5,"Ecuador, Ecuador - Each national park has its own office. - Particular requirement for entering into a national park (requisitos particulares para ingreso a parques nacionales)",SPECIAL_EVENT_USE,Particular requirement for entering into a national park (requisitos particulares para ingreso a parques nacionales),Ecuador,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,206b65d7-3692-431d-bb6a-ce7495723850,"Ecuador, Ecuador - Municipio (of each corresponding municipality) y Ministerio de Turismo - Permit for the use of public spaces such as parks and beaches (permiso para uso de espacios públicos como parques o playas)",SPECIAL_EVENT_USE,Permit for the use of public spaces such as parks and beaches (permiso para uso de espacios públicos como parques o playas),Ecuador,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,e49acfd5-fef5-47c1-a076-2ccfa16af283,"Ecuador, Ecuador - Ministerio de Gobierno - Foreign tour operation permits (permiso de turismo para operadores extranjeros)",TOURISM,Foreign tour operation permits (permiso de turismo para operadores extranjeros),Ecuador,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,a019bdc2-3468-4770-925f-af67f8a96cf3,Finland - Police of Finland - Notification of a public event,SPECIAL_EVENT_USE,Notification of a public event,Finland,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,5b2a3c4f-bb55-4368-a251-73a4695d2145,Finland - Metsähallitus - Notification of an organised event in state-owned nature reserves or multiple-use forests (tapahtumailmoitus),SPECIAL_EVENT_USE,Notification of an organised event in state-owned nature reserves or multiple-use forests (tapahtumailmoitus),Finland,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,e2e5eea7-e3b3-42d5-91a4-52c45d4d4c02,Finland - Metsähallitus - Strict nature reserves (luonnonpuisto): mostly not permitted,SPECIAL_EVENT_USE,Strict nature reserves (luonnonpuisto): mostly not permitted,Finland,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,1c8bf0ae-ea9b-4acb-9ddc-a14f66cc2ed3,Finland - City of Rovaniemi - Permit for the use of public areas (yleisten alueiden käyttölupa),SPECIAL_EVENT_USE,Permit for the use of public areas (yleisten alueiden käyttölupa),Finland,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,3737b28a-5d34-4eec-be36-9e090dc1c603,Finland - Metsähallitus - Snow mobile track permit,SPECIAL_EVENT_USE,Snow mobile track permit,Finland,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,d6403f88-72ad-4040-95a7-8aed6cdd2b0e,Finland - Metsähallitus - Off-road traffic permits for government-owned land,SPECIAL_EVENT_USE,Off-road traffic permits for government-owned land,Finland,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,bf6f9a11-1f32-4ceb-913e-37ad4cb96c89,Finland - Metsähallitus - Permits required for making a fire,SPECIAL_EVENT_USE,Permits required for making a fire,Finland,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,1c81c8bb-4aad-4f0a-a038-bcfeaf25bcc2,"Finland, Helsinki - City of Helsinki - Notification of area use permit for an event/promotion with structures (alueen käyttölupa)",SPECIAL_EVENT_USE,Notification of area use permit for an event/promotion with structures (alueen käyttölupa),Finland,,,Helsinki,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,59ae6f5b-ac47-456b-8ef1-43e9507772bb,"Finland, Helsinki - Helsinki City Premises Ltd., The Governing Body of Suomenlinna, Culture and Leisure Division, Port of Helsinki, Kaapeli Oy - Specific Area Permit",SPECIAL_EVENT_USE,Specific Area Permit,Finland,,,Helsinki,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,f05f1292-18eb-43ac-91ae-f12c48c39eee,Georgia - Vashlovani Protected Areas - Permit requirement to move on Vashlovani Protected areas,SPECIAL_EVENT_USE,Permit requirement to move on Vashlovani Protected areas,Georgia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,250a5547-9f5a-4ec0-bcbf-3d2f29ea6628,"Georgia, Akhmeta Municipality; Baghdati Municipality - The Ministry of Environmental Protection and Agricutlure - Permit requirement from Agency",SPECIAL_EVENT_USE,Permit requirement from Agency,Georgia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,13d39779-74ae-45be-84be-9777771cadad,Kenya - National or relevant County Government - Requirements regarding leasing or licensing of public land,SPECIAL_EVENT_USE,Requirements regarding leasing or licensing of public land,Kenya,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,8c21f915-69a0-4f4a-85fa-c1c9208c68f9,"Malta, Regional (General) - Local Councils - Public Lands",SPECIAL_EVENT_USE,Public Lands,Malta,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,af4fb184-a3c6-4c85-a625-678c517d9e49,Mexico - The Natural Protected Areas National Commission (CONANP) - Authorization for Touristic Activities in Natural Protected Areas (Autorización de Actividades Turísticas en Áreas Naturales Protegidas),SPECIAL_EVENT_USE,Authorization for Touristic Activities in Natural Protected Areas (Autorización de Actividades Turísticas en Áreas Naturales Protegidas),Mexico,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,1b066dd1-c5d8-446c-9ab9-8243bb5fb6e3,"Montenegro, Cetinje - Public company ""Morsko Dobro"" - License to Use the Marine Land (Pravo korišćenja morskog dobra)",SPECIAL_EVENT_USE,License to Use the Marine Land (Pravo korišćenja morskog dobra),Montenegro,,,Cetinje,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,63db677d-33a9-479e-a908-083ed6738595,"Slovenia - MOL: Oddelek za gospodarske dejavnosti in promet - Permit for special use of public land (""posebna raba javnih površin"")",SPECIAL_EVENT_USE,"Permit for special use of public land (""posebna raba javnih površin"")",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,dfc6e329-7366-4ee9-8f9b-8f80c46d3fa5,"Slovenia - MOL: Oddelek mestne uprave za varstvo okolja - Consent to organize a public event in Landscape Park Tivoli Rožnik in Šišenski hrib (""soglasje za organizacijo prireditve v Krajinskem parku Tivoli, Rožnik in Šišenski hrib"")",SPECIAL_EVENT_USE,"Consent to organize a public event in Landscape Park Tivoli Rožnik in Šišenski hrib (""soglasje za organizacijo prireditve v Krajinskem parku Tivoli, Rožnik in Šišenski hrib"")",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,a7320294-8236-405e-a581-451e7b1b2036,"Slovenia - Slovenian Maritime Administration - Permit to hold a water event (""dovoljenje za izvedbo vodne prireditve"")",SPECIAL_EVENT_USE,"Permit to hold a water event (""dovoljenje za izvedbo vodne prireditve"")",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,fdf1df5e-0ba0-4e89-b1ea-c29cafda51eb,"Slovenia - Slovenian Maritime Administration + Consent from the entity that manages the port - Permit to hold a water event (""dovoljenje za izvedbo vodne prireditve"") in the port Aquatoria",SPECIAL_EVENT_USE,"Permit to hold a water event (""dovoljenje za izvedbo vodne prireditve"") in the port Aquatoria",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,13585de0-f701-48b2-a0f4-c1b04e62d00f,"Slovenia - Local Police Station / Administrative Unit (depending on the circumstances of the event: see line 4 above) where the event is going to take place + notification to the Slovenian Forest Service (""Zavod za gozdove"") - Permit to hold a public event (""dovoljenje za izvedbo javne prireditve"") if Activity is a public event or activity of gathering of people performed in a forest",SPECIAL_EVENT_USE,"Permit to hold a public event (""dovoljenje za izvedbo javne prireditve"") if Activity is a public event or activity of gathering of people performed in a forest",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,365ca802-77d2-4152-97c6-2d65ff4cc020,"Slovenia - Local Police Station / Administrative Unit (depending on the circumstances of the event: see line 4 above) where the event is going to take place + consent from Institute of the Republic of Slovenia for nature conservation (""Zavod Republike Slovenije za varstvo narave"") - Permit to hold a public event (""dovoljenje za izvedbo javne prireditve"") if Activity is a public event or activity of gathering of people which involves motorized vehicle driving in a natural environment",SPECIAL_EVENT_USE,"Permit to hold a public event (""dovoljenje za izvedbo javne prireditve"") if Activity is a public event or activity of gathering of people which involves motorized vehicle driving in a natural environment",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,4ba4d6e3-284d-48e2-a71a-bd4f693d4ac8,"Slovenia - Local Police Station / Administrative Unit where the event is going to take place + consent from Institute of the Republic of Slovenia for nature conservation (""Zavod Republike Slovenije za varstvo narave"") - Permit to hold a public event (""dovoljenje za izvedbo javne prireditve"") if Activity is a public event or activity of gathering of people which involves cycling in a natural environment",SPECIAL_EVENT_USE,"Permit to hold a public event (""dovoljenje za izvedbo javne prireditve"") if Activity is a public event or activity of gathering of people which involves cycling in a natural environment",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,91eb6fe9-b326-4a7a-9a4b-5473522dd81e,"Slovenia - Local Police Station / Administrative Unit (depending on the circumstances of the event: see line 4 above) where the event is going to take place + consent from Administration for Food Safety, Veterinary Sector and Plant Protection (""Uprava za varno hrano, veterinarstvo in varstvo rastlin"") - Permit to hold a public event (""dovoljenje za izvedbo javne prireditve"") if Activity is a public event or activity of gathering of people which involves gathering of animals",SPECIAL_EVENT_USE,"Permit to hold a public event (""dovoljenje za izvedbo javne prireditve"") if Activity is a public event or activity of gathering of people which involves gathering of animals",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,f4184205-0d46-46ac-a725-3a1cb4201333,"Slovenia - Local Administrative Unit where the event is going to take place + consent from the relevant ski resort operator - Permit to hold a public event (""dovoljenje za izvedbo javne prireditve"") if Activity is a public event or activity of gathering of people which is being held on a ski resort.",SPECIAL_EVENT_USE,"Permit to hold a public event (""dovoljenje za izvedbo javne prireditve"") if Activity is a public event or activity of gathering of people which is being held on a ski resort.",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,9cf47c17-c481-425f-aa18-35e4eab7771d,"Slovenia, Natrual Reserve Škocjanski zatok - Slovenian Bird Watching and Study Society DOPPS (""Društvo za opazovanje in proučevanje ptic Slovenije DOPPS"") - Registration of sporting, cultural or other activity or organization of an events or filming films, music videos and video products for public broadcast in the Natural Reserve Škocjanski zatok",SPECIAL_EVENT_USE,"Registration of sporting, cultural or other activity or organization of an events or filming films, music videos and video products for public broadcast in the Natural Reserve Škocjanski zatok",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,16b9b3a0-baa2-4b93-bf45-d6d72eff95b9,"Slovenia, Strunjan landscape park - Institute of the Republic of Slovenia for nature conservation (""Zavod Republike Slovenije za varstvo narave"") - Consent to organize a public event in Strunjan Landscape Park (""dovoljenje za izvedbo javne prireditve"")",SPECIAL_EVENT_USE,"Consent to organize a public event in Strunjan Landscape Park (""dovoljenje za izvedbo javne prireditve"")",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,a9022514-0b42-4914-8b58-d679a64781a1,"Slovenia, Strunjan landscape park - Public Institution Strunjan Landscape Park (""Javni zavod Krajinski park Strunjan""). - Registration of a new or increased tourist activity in Strunjan Landscape Park (""predhodna prijava povečane turistične ponudbe ali nove turistične ponudbe"")",SPECIAL_EVENT_USE,"Registration of a new or increased tourist activity in Strunjan Landscape Park (""predhodna prijava povečane turistične ponudbe ali nove turistične ponudbe"")",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,0f30399b-36df-4749-9ccb-9e9b949681dc,"Slovenia, Triglav national park - Public Institution Triglavski narodni park - Consent to organize a public event in Triglav national park (""dovoljenje za izvedbo javne prireditve"")",SPECIAL_EVENT_USE,"Consent to organize a public event in Triglav national park (""dovoljenje za izvedbo javne prireditve"")",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,127bbe7a-a414-452e-82a0-d028615f5090,"Slovenia, Triglav national park - Public Institution Triglavski narodni park - Consent to the carrying out of tourism, sports or recreation activities on streams or static surface waters that are not classified as fishing under the regulations governing freshwater fishing, in Triglav National Park Act (""Soglasje za izvajanje turistične, športne ali rekreacijske dejavnosti na vodotokih in stoječih vodah, ki niso ribolov po predpisih, ki urejajo sladkovodno ribištvo"")",SPECIAL_EVENT_USE,"Consent to the carrying out of tourism, sports or recreation activities on streams or static surface waters that are not classified as fishing under the regulations governing freshwater fishing, in Triglav National Park Act (""Soglasje za izvajanje turistične, športne ali rekreacijske dejavnosti na vodotokih in stoječih vodah, ki niso ribolov po predpisih, ki urejajo sladkovodno ribištvo"")",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,b78a924c-9a60-4203-87e8-efb34126a934,"Slovenia, Triglav national park - Public Institution Triglavski narodni park - Consent for camping outside designated areas in Triglav national park (""soglasje za šotorjenje ali taborjenje zunaj za to določenih mest"")",SPECIAL_EVENT_USE,"Consent for camping outside designated areas in Triglav national park (""soglasje za šotorjenje ali taborjenje zunaj za to določenih mest"")",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
Trinity Chemical Industries LLC,d89d79f2-3ac0-4c0b-8436-e85a1c61cc07,"Slovenia, Triglav national park - Public Institution Triglavski narodni park - Consent for take-off and landing with paragliders, hang gliders or balloons in Triglav national park (""soglasje za vzletanje in pristajanje z jadralnimi padali, zmaji ali baloni"")",SPECIAL_EVENT_USE,"Consent for take-off and landing with paragliders, hang gliders or balloons in Triglav national park (""soglasje za vzletanje in pristajanje z jadralnimi padali, zmaji ali baloni"")",Slovenia,,,,,06/01/2026,06/01/2026 12:11:32
